SaleID,CustomerID,ProductID,DateID,Quantity,SalesAmount
aad5c7df-3f39-4bc2-a5a4-18a0976d1479,C0062,1010,81,2.0,1844.78
ff30077b-018f-424c-b01f-659b9abcc64b,C0368,1006,83,14.0,1599.28
23543a68-b1e0-480b-a623-f09ef100370e,C0412,1046,22,36.0,722.76
4c5442b8-b36c-4cff-a1c9-93eeaf90b252,C0838,1026,93,6.0,744.6
4fa355f9-60e9-4772-bb69-81857780782a,C0329,1045,155,33.0,1887.76
9bf5cd05-04dc-46d7-b443-9138cb16baec,C0792,1005,110,39.0,1015.07
e674b371-1d36-4526-92cc-1acb1e744e01,C0163,1038,14,14.0,913.53
d26d918e-6237-4197-8861-e2d1ef4b7871,C0790,1015,28,29.0,1740.86
54802eb8-d8c3-4dcb-b968-0f4d231e985f,C0204,1023,53,6.0,1218.46
2b9cab77-89d1-40cf-bde9-4a579bdda844,C0278,1039,71,28.0,1225.86
fa66a559-2dc5-40e2-ad8c-c1416baf9700,C0024,1011,51,19.0,1992.49
d1d73f43-473d-43d1-8962-0751fedd4ac7,C0209,1015,89,41.0,1896.88
20d1da52-ef59-4db7-be3f-a7658cc4736c,C0966,1040,22,10.0,954.77
9ed29a98-0391-47e4-b5b2-a8afc774598f,C0855,1005,93,20.0,1367.63
c3c8cba2-ef77-4b30-a520-50e09fe3a0b2,C0623,1014,5,42.0,1007.94
ac715f21-bd83-4d3d-827e-09e330e23926,C0048,1036,108,3.0,117.7
7fa417cd-cf20-41af-83bb-a7ca9d4b65ed,C0536,1025,75,44.0,730.9
bae5683b-5773-43c9-89d8-f915270ff383,C0082,1002,124,2.0,946.87
2209a8d2-45d1-4033-b107-05451aca0c8c,C0937,1040,55,34.0,319.7
cb0398c4-0c83-40a6-b8e9-cc2631cef17a,C0136,1025,10,25.0,1015.07
bffd3760-0831-4788-b61e-585d1972f1f3,C0106,1022,59,30.0,591.69
9df88d48-2384-4422-9aab-d8019d157d1a,C0665,1019,20,43.0,1374.68
5c83df45-2c6b-4357-94ad-44e400d0fb4e,C0717,1015,178,12.0,889.58
61994679-13a6-418e-a123-2e0665c59e94,C0626,1025,98,8.0,689.32
9a99ef1e-9edd-4aaa-9a74-2710a269dffa,C0288,1031,162,38.0,1859.26
e2d905ee-2d29-43f9-b979-ade28fc877df,C0985,1007,38,49.0,1921.15
2e4f85b8-9ea4-4a00-9bf5-a5b303e12936,C0973,1043,144,5.0,1929.19
b66cbd6e-9150-4a68-994c-ba66e4f435f1,C0830,1004,71,28.0,1668.05
8ddf1615-d372-4cb4-81fa-761160aa0f0c,C0757,1048,143,1.0,156.28
8c5b50e2-45e4-4dd1-8969-231a120703e9,C0905,1027,95,24.0,892.14
ca71277a-2d46-475b-8ff2-c1a8a918d6ee,C0273,1005,125,37.0,189.41
d474f502-55ec-44cf-ad9d-913fb5d7b808,C0544,1013,40,4.0,1078.94
1e03ff58-b3e3-4b47-9fb2-f9549ece5a3d,C0528,1003,58,34.0,888.29
e6cab7ee-df01-4543-ae05-cbd204ae9744,C0638,1020,181,18.0,1995.99
ab672499-2f83-4bf7-8812-8f98ab40a0b2,C0948,1021,17,50.0,1519.62
e22c8a34-1b42-4a41-9dfe-a4bb618ece72,C0710,1046,53,35.0,662.48
59bf0de8-e9f5-4989-a47b-d75ad4ce3655,C0907,1039,154,25.0,171.54
bef62e31-47cd-4fa8-b189-1a19a1f24d15,C0297,1027,124,15.0,1015.07
d3ad88c5-c8ae-4dbd-8687-80865232ff04,C0934,1040,172,4.0,817.91
93caa2db-88f5-4d2f-9ada-3c0150f20740,C0965,1038,170,30.0,91.58
5b9125a9-849e-4f28-a795-ffbf839a2a21,C0870,1033,128,34.0,1796.22
290ba098-37a6-4a37-9d5f-b248c74b3afc,C0785,1043,151,11.0,1214.57
cfcbe930-89a7-4177-9145-2979efe905a6,C0217,1023,172,17.0,1510.3
673860ca-96bf-4ea8-9623-b5ba2a2c8323,C0515,1041,44,16.0,1299.74
9b64bb21-27d9-4652-a83c-d0284c7c2e39,C0224,1014,63,23.0,1167.54
301a4a89-2b02-422b-bbc7-0a4285fd4bce,C0996,1037,123,12.0,1417.93
d3b05630-e56e-4516-b4b6-0be32815418b,C0290,1027,153,13.0,536.67
108b300e-f050-4d70-80d6-b279d30f9762,C0517,1005,3,14.0,1631.78
105e61f9-cf7a-4245-aedc-3faaa93a01c4,C0856,1036,178,25.0,310.54
c58642be-19c1-4618-87bf-cf639872331b,C0910,1008,42,12.0,418.92
4af44237-19f1-466c-a139-3694651815fa,C0507,1048,115,49.0,293.23
f2495139-1daf-43f9-ae39-c4b8e096e874,C0655,1042,150,50.0,548.91
8df455e2-85f2-4cbd-b33e-295116d452bd,C0722,1005,147,41.0,768.64
c5297cd1-be81-4362-867f-c3e52e0bf74b,C0034,1022,61,31.0,1015.07
812f6096-fe06-49d0-be86-d93f19fa6aee,C0446,1039,78,14.0,366.19
7b1fa662-d366-4250-bd78-638cdba71827,C0842,1047,49,42.0,1883.91
c8df5878-1f3a-40e9-be09-3490f8013e89,C0522,1005,119,48.0,834.1
b11aba5c-9354-4848-9da0-78e940e3b31f,C0700,1011,120,16.0,496.51
e0f2a085-daa7-4208-b0ef-59af0bc9e41e,C0893,1030,127,45.0,229.51
f50b7702-d750-48dc-8103-4e3ff93c283c,C0716,1017,38,25.0,236.56
6881a32b-87db-4795-80b0-714f850d05bb,C0808,1031,28,36.0,287.49
3b68545d-52a0-4744-a153-b5c4ccfb790a,C0180,1026,24,44.0,1925.86
a1d85cb1-ec69-4175-aabb-faa595ca7e00,C0182,1034,32,17.0,510.77
86496f19-6b02-482d-8e3d-5afd4e2683c6,C0490,1013,169,34.0,1001.52
e059b8b3-913d-49ca-b58f-af29f1b3db62,C0672,1031,154,11.0,253.6
769a26ec-b1d3-43f7-a8dc-afb01d50099e,C0381,1029,90,1.0,729.59
7683ac14-e2d8-4d8a-92e1-6b8b29c73bd2,C0568,1007,144,31.0,1890.35
16458e44-dd85-45d2-b8e1-16e0d020fd47,C0729,1037,159,17.0,1523.69
1356d3af-4c2c-488d-8be9-7a0f214a3077,C0412,1016,7,42.0,1615.54
7a0664de-da4b-4919-98c7-5ffe6bb2009c,C0464,1036,152,15.0,422.89
2decc4cf-048a-490f-a456-129ba2698303,C0891,1029,70,32.0,1155.16
ac7a098e-163b-49cb-87aa-004f14a09f98,C0081,1011,51,10.0,560.11
977c636b-2863-4317-9ca4-ff22b18c33a7,C0514,1046,87,23.0,389.22
911aa159-5fcf-44d0-8f7e-f1714803cb98,C0235,1014,5,34.0,906.85
43a3c923-f5f8-4a8b-864f-0d9e86d98d1c,C1000,1033,97,27.0,727.58
df37ea74-5935-442b-99d5-468fdb3b8fb1,C0300,1031,150,9.0,1398.08
d098fb88-6afe-4188-863c-5bcddd01881c,C0138,1031,53,14.0,1709.99
a82f3de5-a3b0-4f20-9ee2-b2243e6ae95a,C0071,1022,41,41.0,325.47
1ee94bc5-3a3a-4ecd-9bd1-48fc3271212f,C0252,1006,126,50.0,1015.07
c3817b64-06f2-45b3-8aea-aa22371a8d77,C0234,1005,53,35.0,995.49
71017eed-9567-4fc2-9c58-f34b90d6afda,C0376,1019,56,18.0,951.82
88ce358a-8e0e-42f1-a762-06fa802c0a95,C0003,1011,158,3.0,863.95
db949d51-32e0-40b0-bc95-79ebb408252c,C0780,1018,70,50.0,1324.58
5c12e585-ef78-4dfd-a068-12ab1511fdb9,C0206,1032,74,24.0,1971.98
db51ef1b-d7d7-41bb-9303-9d79ef68d723,C0598,1011,146,37.0,1015.07
b9c7db6b-d87e-40eb-bb99-e6e8731daf13,C0131,1003,80,39.0,1245.26
22b64213-4958-4726-ae0c-dea8126c56f1,C0613,1042,147,36.0,877.52
fae9ec08-50ef-4d75-8945-579a26631a91,C0516,1046,5,46.0,1592.81
a2aea8dd-85df-4e51-abcd-cfcc1328b9cb,C0690,1024,166,48.0,685.27
56df2dd3-ea97-4fd4-82e2-cd538bea676a,C0989,1002,75,12.0,1120.64
deb787fd-fdb5-49a0-807c-3a13c87e45c7,C0654,1000,25,27.0,1833.11
4887cc81-5105-4696-9f68-15b1b4599a06,C0375,1014,71,30.0,721.75
643be45c-96ab-4fec-bbeb-eb025b554bbb,C0341,1024,52,25.0,261.54
677274d3-6bfb-4376-b271-c4e7a13b3378,C0009,1011,169,42.0,1259.25
f92f359a-0f53-4a97-af9d-829f7c8c70ac,C0391,1013,143,3.0,1579.61
57ceff6c-d1d8-4b63-a163-03c42c47bcbf,C0292,1049,75,25.0,151.7
f317582a-296c-4209-a8a6-34597033867d,C0498,1037,37,10.0,536.28
0bc2fcbf-3cf6-4c7e-a2bc-7050daf7d5d3,C0230,1037,9,27.0,1698.64
4ccf911e-d62a-412f-91fa-ed347f282034,C0813,1036,143,3.0,1611.87
27079e38-7576-451f-8637-00f55f67748a,C0084,1004,34,49.0,312.67
ad78c932-1e31-4c1c-94f7-c753fe2f0970,C0225,1037,76,15.0,573.11
2bd7cc29-3f98-4143-873d-236a238ac7c7,C0385,1048,27,42.0,1274.45
4c03d340-3183-490f-bbec-aebf30b47bd6,C0244,1042,43,18.0,490.59
490390be-56d6-4220-8d83-37a1eee8fb9d,C0782,1023,99,32.0,1791.75
ed37b4eb-9fa7-41af-b545-643f24b83f5a,C0842,1029,100,46.0,773.2
6a951d8d-4647-4b32-a80e-eb7255b540df,C0461,1032,124,19.0,1550.13
7a1e30a1-cf20-468c-abb9-5c4ed92a27de,C0201,1001,167,15.0,1392.8
8ed37b9c-a4e9-48b0-ae02-1768cbe46e0c,C0823,1030,169,6.0,1671.55
003f489f-8cb5-46df-bb71-865189898bcf,C0490,1037,127,25.0,692.68
7001b687-ab05-4d10-b010-858df2cee1e7,C0667,1030,24,6.0,1489.44
2a8e8bc1-c2f2-439e-924d-5d82780123bb,C0963,1039,120,9.0,666.27
fc41a03c-dec2-4ca5-bb9e-47299dbb5010,C0378,1020,142,31.0,666.52
e96923ee-edb2-47ae-aebf-466f0d305c4b,C0133,1029,86,39.0,1015.07
df35fc3d-b74e-4c4b-8694-bd1dc4695bfe,C0365,1014,63,11.0,110.38
35ecdd96-cd92-4124-a1b0-62f4828b1571,C0447,1030,116,45.0,1687.2
d02dcd84-ed6a-4c4a-a641-71d55e5f28ed,C0139,1049,50,7.0,618.97
f50528ca-7579-412f-b22a-9b142e51264d,C0698,1049,9,17.0,69.63
3cbee9be-1838-4056-b50d-e38e6d1d0cef,C0881,1016,2,4.0,451.04
ecfc3e51-5d3a-4266-b1dd-7d40150ef8b9,C0881,1031,29,21.0,1642.77
11c38b06-3e4b-4f56-b0b9-19858cbb4359,C0780,1034,175,38.0,658.09
92b857cc-a01a-4c38-9883-1adaa5c11a16,C0965,1021,116,47.0,1596.68
cb762350-bcfb-4647-b7f0-97a413076f2b,C0259,1047,33,19.0,583.96
4330301f-8b02-491c-9db9-e066a322b819,C0797,1003,111,5.0,360.64
e17ff217-a349-474b-8b2d-6c75178e30ab,C0228,1011,85,7.0,1226.58
b82ded14-b3e4-4949-99a7-35bec949bb2c,C0232,1042,99,12.0,1326.25
726bf889-f8c5-4502-be66-7fcdc1028ad6,C0939,1023,144,29.0,1619.73
5803f7e3-c1dc-4aa0-87a1-58848b8cb3c0,C0857,1048,68,14.0,1015.07
bdcb9731-fe19-475f-abd4-95680fbc4e83,C0543,1033,150,38.0,242.78
f437c4c6-3f78-45d5-a7cc-f169716b2c61,C0188,1016,131,40.0,1824.92
8012ed0a-b72a-4b5c-84d3-1908fac10b1a,C0854,1042,13,48.0,577.18
55d5ad2b-2554-4a8d-8a26-eb5bf1664407,C0973,1042,49,10.0,313.22
f0c8ed3e-7930-4b33-a422-21b764bf0d44,C0254,1005,175,23.0,418.39
d1030f9a-0b67-49a1-b5d7-16b97329427c,C0453,1045,24,14.0,1598.91
8e1c6b1a-ca14-473a-9b3c-cfb00e72a84c,C0004,1034,109,6.0,1902.59
79f4029f-4164-47b2-8dc3-32ab7a1550b5,C0392,1049,129,50.0,1614.83
fffc3328-7fc8-4107-b1a0-d415cc4f1a61,C0416,1007,110,27.0,839.4
d2538b56-9f6a-413d-a6ec-8382f6fed119,C0340,1028,77,31.0,1964.21
b7c944f9-c530-4be9-8a0d-504d72a90020,C0198,1006,7,19.0,1015.07
4ec77179-22db-4080-9edd-dd6d06c109b5,C0969,1016,84,17.0,412.27
2e7ebb28-9d60-421c-b090-c78e69f0762d,C0302,1026,165,24.0,86.76
0d01c673-c93d-469c-b591-9a4a9e2c0e3c,C0512,1047,55,20.0,1635.27
377df844-f278-48bb-a2ee-5498df1e48d0,C0716,1030,32,5.0,1766.35
83b16c6c-c0e0-4b59-abbe-ee207e89cf57,C0312,1029,66,29.0,1239.08
65c249f8-a84f-499f-a810-e7e08906483e,C0453,1024,18,1.0,957.75
51473d5a-5ad4-48d4-976d-fb497157f533,C0122,1003,17,30.0,574.19
39b6d9f0-9dd8-40a8-b291-8dc413bbae3c,C0235,1014,45,25.0,648.62
3923504b-ffe9-45cc-9609-ef216034294f,C0570,1038,124,27.0,133.86
ac92159f-cd3d-4b40-867d-887d2aea66cb,C0657,1027,158,40.0,1771.49
f8533154-26b8-47a3-98cb-0caefd445be7,C0295,1031,140,43.0,266.94
b41c7cc1-e791-48cc-8fce-04d77ccd48c7,C0640,1030,115,38.0,1646.56
b66af8e5-e8ce-4735-8fe8-5cebb13928ed,C0162,1012,44,22.0,840.69
6c5bbeeb-2540-427d-8af7-ace3fd35fec9,C0611,1047,62,48.0,1215.64
b6bddf08-3f23-43f9-897c-420272a8b13e,C0150,1031,162,8.0,861.05
d59f78ac-4fef-4832-b842-21a70b1fbe31,C0502,1011,54,31.0,225.76
a6d3afe9-0035-4025-9bd0-e1f210737821,C0855,1021,164,16.0,131.89
bfa1bcea-323c-4bb9-a35e-8371057b22e2,C0502,1044,29,17.0,1792.36
08efa8fb-111f-4d8b-b5db-463222c5516d,C0235,1026,166,37.0,592.45
09d64c3e-3318-4a78-b288-42ac8f5f1877,C0339,1029,125,30.0,853.54
502b42aa-cecf-4438-ad04-e31d574c4b34,C0563,1027,162,19.0,906.82
4ad745be-608f-4cbc-85ab-f05eb380c123,C0304,1037,139,43.0,264.86
02895a82-42c1-404f-9c80-871130df47d0,C0082,1032,155,6.0,754.42
9337e5f8-af5c-48c4-a6c1-4c063fcea089,C0835,1030,151,45.0,910.55
24e824f6-e82b-441d-aca3-dd37926efed6,C0244,1004,24,50.0,1015.07
7260f968-ae1d-426b-a14a-9052ee06404c,C0201,1022,55,40.0,1344.15
862943be-98a5-47cd-a66e-692c20e3599b,C0842,1034,29,34.0,1015.07
844cb73b-5672-4c8d-bf8e-c2c5c48c5278,C0600,1008,109,31.0,1067.14
98ec2871-d937-4463-8191-eebc483b135f,C0509,1006,81,38.0,1061.86
13dc6ee7-76a2-44d1-af09-746feb6c210e,C0804,1047,66,22.0,1250.2
e8dc4599-dac7-4c67-a94e-aa36df5baaed,C0699,1005,123,1.0,1039.78
8cef0fb3-9aab-4888-8852-cd56a6ae4e4a,C0672,1003,111,5.0,554.58
99a899ff-1def-4523-aafb-ef595226e4e5,C0551,1009,132,28.0,145.55
bd9069c8-68d1-4d87-a871-317b71080764,C0306,1007,33,45.0,1459.14
93fb314e-176b-440e-ac24-49a30f3df118,C0215,1028,155,19.0,23179.0
b6bf3298-f917-480f-9e45-55aa233b6f68,C0066,1016,118,39.0,301.48
9edc11c0-ad96-49dc-9699-829d9592c362,C0827,1010,48,8.0,1052.35
c34cb7fa-fe41-4bb5-8d05-136338035670,C0990,1030,142,43.0,1886.54
7604b608-4d5a-45af-aae5-44f6fbcd807c,C0876,1010,163,6.0,103.93
31194691-4723-4a31-9b2d-b11da1932642,C0338,1023,71,32.0,926.4
445ece3d-fa94-425a-82ea-59ecb1df4f08,C0130,1000,103,5.0,1570.51
9a1d6536-65b3-4370-97bf-e00904e94495,C0941,1021,30,6.0,1601.05
4da49941-4e3d-411b-a98f-5b7d10a9ce5b,C0953,1031,74,40.0,1242.8
5a169c3d-fb4f-4760-88a9-ca4a000eb70a,C0531,1030,106,11.0,1258.77
0a5a719a-0e29-4d05-a61a-8968176a08e0,C0633,1046,64,23.0,758.94
9d202837-b0a7-4db9-8b6b-5a1347afd694,C0854,1022,56,5.0,1716.29
92e0cf37-7673-42a7-8902-96ad24e8b450,C0647,1047,172,1.0,1742.92
244f6aed-c6b7-4c9c-a027-291fabefd788,C0218,1039,177,12.0,947.0
5538daee-4d53-4d29-a853-8a07d508a41d,C0707,1020,25,8.0,1204.76
a8acb44e-fd8a-42f3-be8f-69a12959dfe1,C0517,1022,114,3.0,162.72
0510f84c-bf47-46b1-bf9b-81cf4775423e,C0350,1028,129,14.0,1538.69
80b8d64f-fac1-4744-b08f-96da07260ba5,C0584,1046,110,41.0,1015.07
e7e1edc9-4725-4e74-afb7-a6d047aac35b,C0741,1038,117,43.0,1812.3
6176bc55-50a7-4c54-9b5b-c3354aad1b92,C0235,1021,109,10.0,1998.0
818f8631-1d57-42c8-bc1f-d508442e0f54,C0853,1033,133,29.0,921.1
37320482-2d99-4562-9f65-679a81ebe8f7,C0222,1017,9,13.0,55.99
eba2b31a-afe3-402d-9b98-1608ba20385c,C0408,1023,75,8.0,349.77
0941afeb-969a-4c3a-88f7-6902125feed6,C0982,1037,87,14.0,833.14
494af7f2-9e38-4a96-92dc-ff341126284e,C0115,1043,35,11.0,1087.64
3eedfa82-c95a-4688-84bc-5edaa3c31891,C0747,1044,65,11.0,745.93
9a85da80-b3c5-41c2-9046-a43bff4eb564,C0569,1038,157,37.0,27898.57
957b1832-33a9-48a1-b55c-1275ee432bc6,C0592,1025,169,8.0,1090.52
2d975b1b-b9f1-4941-b037-841aae6592ae,C0965,1028,48,19.0,1278.57
a6d24721-ceb3-4820-b330-5b5157f5a8bf,C0503,1034,5,35.0,979.74
3033a4de-edd4-4dcf-8e43-56610eac6565,C0727,1007,181,22.0,196.52
c0852915-fae7-43ac-8d7f-4d92365c4a5b,C0248,1033,148,2.0,568.29
47a41e1c-545c-40db-afcb-0ab9cf06956d,C0205,1001,51,5.0,1015.07
1c7e7bb5-fe65-4cf6-9dd7-bc051897caff,C0918,1016,143,26.0,1015.07
e641b412-0306-49c2-99ea-de13ab249e00,C0118,1034,122,28.0,1427.76
2ed074fd-b73c-46a5-8d72-3ddafb1c3684,C0826,1008,43,27.0,409.64
5ba08011-c843-4c2b-922b-2907bb023a98,C0014,1040,32,42.0,1015.07
a4d352c3-8ec0-4653-a329-ca1a32285423,C0152,1008,14,25.0,77.15
2853d0ce-ddbd-4f8a-81e7-5991515b9067,C0709,1039,115,1.0,768.82
685bb9ae-bb40-48d6-93b9-b28b6e9d2b01,C0781,1047,111,19.0,1056.9
3845ef9e-229a-4a0a-a3cf-d0df25839e86,C0999,1005,127,8.0,1499.71
5fb2e63a-578e-40ae-87a2-6b2acca6faa4,C0846,1013,54,42.0,1245.86
1c19bb51-fb21-409f-8dc3-dfde7352a510,C0714,1033,112,20.0,1813.51
d9ada09d-4ba3-4421-9f4d-2edc5f424d73,C0132,1032,181,40.0,1234.74
1135e7b0-54ed-4e75-ab8a-858c69244645,C0176,1017,165,50.0,518.44
dcf5e97e-0a46-4432-ba07-33c17520caf8,C0581,1010,143,46.0,182.66
851357a7-693d-4590-af94-e14898e37e02,C0271,1044,51,35.0,1015.07
6b2ed301-71b6-4624-9613-93a52d74f832,C0519,1037,36,27.0,1221.73
1ca6b426-7cd2-469f-a437-8a2ab56574fc,C0484,1011,69,25.0,1220.79
c71857c5-2731-4394-a786-9704afd68d08,C0327,1016,122,42.0,271.93
9c403326-bb0f-4878-a0ac-73ed8f2fe8fd,C0443,1029,79,17.0,655.1
5ac5ed7f-fdc1-4190-b489-da954d48a8af,C0471,1045,5,36.0,418.9
5b934fae-4e1c-4be3-aaef-4781f3c2c267,C0904,1041,131,17.0,798.63
1f94f188-4018-4747-9920-3b9bdede5af5,C0676,1041,83,8.0,1071.62
0f6092ec-5681-46bb-804d-6367251d570b,C0508,1002,68,34.0,839.85
15f560b9-4729-4b17-9161-5162338f8896,C0028,1001,44,38.0,1346.68
cbba48f5-6503-41b6-b8ac-419631497bf0,C0318,1045,127,35.0,1384.28
929a689c-c414-46b3-9d4c-ffd6f5523f29,C0399,1042,49,22.0,1580.44
1cf04045-0723-4793-8d69-76e3f46e0d2f,C0963,1025,95,43.0,1015.07
8c33249b-a846-4bb3-9c7d-c515c21f1b41,C0109,1011,68,37.0,1716.12
3278f171-8f43-4aae-9766-bceee4dee1fd,C0038,1006,137,34.0,424.35
95c5f14e-667d-4528-8f3c-9299e2096103,C0546,1010,179,20.0,860.1
bcd60052-4ab5-46cc-b841-88415ad70667,C0643,1024,153,50.0,1467.62
6749404a-00b5-4bc5-ba0c-b9bbdb9ed2b4,C0535,1023,76,13.0,794.76
8dc8d9cc-29ac-41cc-b0d6-77a470b6bea5,C0413,1007,85,39.0,1331.21
24d666e2-97f8-4d03-bcc6-799c23fc3ef0,C0424,1026,120,12.0,175.25
21623115-4bc3-4092-be3d-3038ee15bc4b,C0880,1037,154,9.0,1015.07
6605b4c2-eac3-40bc-b3f5-81a31d088eb4,C0673,1041,140,33.0,1660.49
90ece0f2-8ed3-41ec-b932-693220f33d20,C0328,1008,101,3.0,909.09
d6162c0a-1868-46d1-9bf9-afbf162a99a9,C0397,1000,80,7.0,271.4
f5a945f1-f0f3-471d-a2a8-ce6af7decbfd,C0784,1020,164,8.0,761.79
49f7f90a-fc08-457b-9ce7-f463c21ea7f8,C0706,1039,4,30.0,148.86
b22439a2-3216-4f5b-97b6-166f4d0cca1e,C0130,1043,85,31.0,153.85
51b551ed-b8f4-4207-8b1f-281662388092,C0207,1007,14,13.0,1157.54
193d9e3f-ae4f-41da-8802-b9d24fb2bd13,C0095,1024,16,22.0,674.05
ca54cc9b-8328-43ab-a2fa-1ba8775bb11e,C0461,1032,18,38.0,1210.06
cfe338f5-9a0a-4dea-aca6-0abe132267d7,C0892,1017,28,1.0,81.41
2e496051-246a-4d46-ac97-2f35f1ded3cc,C0705,1044,168,12.0,1979.79
04d2a5b7-4d94-4eca-b56d-f277371a3870,C0286,1027,63,24.0,332.49
e1f82347-599a-4f1b-989f-ea71fd011229,C0530,1032,174,8.0,50.34
64334875-3633-4b80-9e42-7ea542b595e3,C0004,1036,153,22.0,718.11
2c205916-b0d7-423b-bf9b-eb9fda6a21ef,C0371,1017,150,17.0,1905.94
b3316312-0833-4f63-b2c6-537dc8b341fc,C0589,1024,148,21.0,309.82
05b89685-7782-467d-939c-a5759dd963e0,C0396,1043,147,50.0,1421.64
8a039565-f869-4e09-9197-19e6a141028c,C0965,1042,36,44.0,875.44
a9d3f00b-22f9-4eae-89a1-1e0ecc800b25,C0692,1032,6,14.0,1015.07
3db92073-5863-48ad-813c-0dfd6970f1aa,C0440,1049,69,13.0,800.68
640558f7-f7f0-4c98-9185-9918fc22c8d9,C0913,1030,44,22.0,1015.07
fc2f8ab7-00cd-4754-aaed-4d0d748e9ed9,C0905,1034,113,22.0,1579.16
f8204a51-50e6-4058-a785-d9bc18ffd6c5,C0526,1023,121,47.0,784.01
50e193cb-932d-43bb-a3c4-503c74b4c044,C0940,1007,52,8.0,653.54
b94c6ecf-a1b2-41fa-ba2a-f7ccde59c98b,C0435,1033,102,39.0,76454.1
acda04c4-ee69-449b-a0b5-407718c1fdb0,C0023,1041,98,26.0,1888.59
4ed14c49-4074-472e-aae5-b32aaebecfef,C0925,1004,22,9.0,437.15
ee53599a-dc74-44db-a1c6-09ca189ed176,C0521,1008,149,8.0,306.64
5f4e6936-6250-44d8-adcc-4e15bfc3337f,C0321,1016,73,46.0,88.96
2c0bc5df-0347-47fa-8c73-b3fba64c5916,C0628,1029,134,39.0,1100.38
3b070965-bfd1-4783-85b9-d70ebf9ba596,C0559,1000,57,23.0,1015.07
adbb5197-25c2-4cd9-bdcf-db1ef75c7e59,C0669,1002,157,19.0,571.28
6a44829e-27cb-4deb-81a7-d4ff0577bdd8,C0388,1002,13,23.0,1897.75
170d6f52-1547-49a2-80ae-29d3651ae34f,C0904,1009,47,10.0,182.0
5a69c357-42fe-444a-8de5-ff1b6a888ea3,C0656,1019,32,2.0,173.09
36e40d31-285d-4a2a-8d5b-3f614bacdaf0,C0643,1014,152,12.0,1246.78
754afb47-3015-40dd-a2b9-9e1308a00a90,C0472,1020,112,23.0,549.79
db0ca213-9022-4cf3-bc66-92cf2eac3777,C0388,1004,69,16.0,1283.52
a2cbd267-2123-4788-bebe-fbb1e7e9f3f1,C0962,1003,13,48.0,1401.36
60689988-34ec-4f91-9e0f-a5357c621a79,C0511,1035,78,4.0,48019.45
d3831622-6345-49c3-8e85-1696a655c88c,C0241,1046,161,16.0,569.03
ce94b5f9-4821-48c0-9137-a47581bf1bf3,C0810,1037,113,3.0,1515.16
82ffb8e5-ee42-4413-a2a7-a4dde0dea56e,C0142,1045,147,7.0,654.91
6147ece2-d54d-4b0f-ba81-714ad07c2933,C0711,1030,150,7.0,1210.08
d2ee0413-3ee8-4726-9704-d3bf5ea85650,C0680,1030,61,8.0,1098.59
25598ca1-36ab-4102-a068-024b455ed1e9,C0393,1023,124,23.0,54255.61
883609df-c5d7-4920-96dc-d6c3e44ac7b1,C0293,1004,31,14.0,1942.31
327e5b17-6d17-4ed0-be8a-a5f85099e4ca,C0313,1047,126,30.0,140.62
3eeca6a6-7b32-457a-b649-89ffb100952f,C0663,1036,127,33.0,523.78
7ae632d2-5044-4aeb-9e73-a782f5bacecb,C0838,1045,99,31.0,1464.28
75823ab0-cad6-4b1d-920c-82e2a99fba2f,C0609,1005,148,26.0,1140.76
ca3eea64-dfd2-4073-9210-564f52ae8c99,C0493,1011,51,46.0,123.57
42bd7e66-4b4f-4e1f-b27e-22c476befa80,C0819,1000,3,11.0,1714.16
1d980b2b-1725-4679-a96e-ce49eedb189b,C0197,1031,60,15.0,1671.65
cb1074c0-86f9-4a0c-b898-04da4f2615f6,C0888,1010,34,38.0,645.87
e7746932-131d-4a74-997a-c73878796c17,C0013,1030,102,33.0,1199.95
d2e6311d-010f-49dc-81c5-4cf8c03722ef,C0193,1047,128,39.0,1698.4
31bb6339-2e7e-4dcc-9111-d0e16e5c1cde,C0885,1020,64,18.0,624.39
657b7047-0f99-4c6b-a5f6-88773210b062,C0231,1034,80,37.0,1141.42
a692d751-92e4-4b76-b9bd-561d84f7dbdb,C0874,1007,93,42.0,1184.5
9c4e1d5f-10e0-44e7-9c5d-c4f0b3abddd8,C0493,1029,60,25.0,1311.25
51072cf5-2619-43fd-b3c7-b4b1d580d0ba,C0373,1037,64,18.0,1360.55
716acc67-0e6a-483f-83b7-cd5ca4d6b207,C0270,1011,150,26.0,934.22
27d6783b-5aee-4cfa-9a6f-8a3affd61dfc,C0362,1016,28,35.0,308.29
1494b636-eb05-4465-95b2-e2e2fbf9c414,C0837,1010,144,25.0,1731.03
5469a0ff-8fff-4a51-8a5f-47b014b7533c,C0783,1037,24,18.0,1882.57
392a6b60-c613-46a3-80e2-5bc4865fb7db,C0826,1035,18,22.0,1734.52
521e75ba-5899-4a9a-b0de-77685cfa85af,C0900,1043,140,23.0,1788.54
3d4a11f1-6be5-448d-93b8-b0dea3f9257d,C0489,1004,14,13.0,576.55
13e5624c-f1f7-47d7-819d-6b429c2cde33,C0270,1008,98,2.0,1856.79
e64368f2-db99-44f3-b04e-97bb27841acf,C0448,1038,61,41.0,1055.35
e5b3b662-24fc-4d4f-aed5-edaf649d0a14,C0909,1026,4,37.0,1439.15
0b0b4af3-4e81-457f-b668-7eeefd25a99f,C0130,1020,35,10.0,1533.47
76c317f5-39ca-49b0-8eb6-85d66aea5f8a,C0858,1044,11,26.0,1183.97
